GROUP_ID,GROUP_NAME,TEAM_ID,TEAM_ABBREVIATION,SEASON,PLAYER_A_ID,PLAYER_B_ID,GP,MIN,OFF_RATING,DEF_RATING,NET_RATING,AST_PCT,OREB_PCT,DREB_PCT,TS_PCT,PACE,PIE
-1630165-1630180-,K. Hayes - S. Bey,1610612765,DET,2021-22,1630165,1630180,66,1139.0,100.4,115.1,-14.7,0.615,0.269,0.717,0.519,101.35,0.409
-202699-203552-,T. Harris - S. Curry,1610612755,PHI,2021-22,202699,203552,38,1136.0,112.9,111.4,1.5,0.577,0.211,0.735,0.583,95.98,0.514
-1628374-1630596-,L. Markkanen - E. Mobley,1610612739,CLE,2021-22,1628374,1630596,50,1133.0,111.7,108.1,3.6,0.623,0.281,0.708,0.579,97.14,0.542
-201942-1629632-,D. DeRozan - C. White,1610612741,CHI,2021-22,201942,1629632,59,1130.0,113.6,112.9,0.7,0.531,0.262,0.723,0.591,100.3,0.501
-202692-1630193-,A. Burks - I. Quickley,1610612752,NYK,2021-22,202692,1630193,76,1116.0,113.0,102.4,10.6,0.582,0.309,0.737,0.575,96.7,0.552
-1626157-1630183-,K. Towns - J. McDaniels,1610612750,MIN,2021-22,1626157,1630183,63,1116.0,112.9,109.0,3.9,0.633,0.28,0.722,0.575,102.77,0.512
-1626172-1629673-,K. Looney - J. Poole,1610612744,GSW,2021-22,1626172,1629673,75,1115.0,114.7,107.5,7.3,0.663,0.299,0.768,0.591,99.78,0.531
-203084-1630558-,H. Barnes - D. Mitchell,1610612758,SAC,2021-22,203084,1630558,70,1114.0,105.1,112.9,-7.7,0.59,0.248,0.718,0.56,102.16,0.465
-202699-1629680-,T. Harris - M. Thybulle,1610612755,PHI,2021-22,202699,1629680,60,1114.0,111.6,108.7,2.9,0.612,0.212,0.721,0.578,97.46,0.522
-201569-1626174-,E. Gordon - C. Wood,1610612745,HOU,2021-22,201569,1626174,52,1112.0,108.5,113.7,-5.2,0.601,0.242,0.733,0.574,102.71,0.468
-203897-1630245-,Z. LaVine - A. Dosunmu,1610612741,CHI,2021-22,203897,1630245,62,1112.0,109.5,116.5,-7.0,0.596,0.214,0.739,0.585,100.56,0.481
-203507-1626171-,G. Antetokounmpo - B. Portis,1610612749,MIL,2021-22,203507,1626171,62,1109.0,117.2,107.1,10.1,0.605,0.268,0.794,0.612,103.58,0.559
-201950-1628960-,J. Holiday - G. Allen,1610612749,MIL,2021-22,201950,1628960,56,1109.0,115.1,109.0,6.1,0.586,0.258,0.779,0.598,102.34,0.538
-203552-203954-,S. Curry - J. Embiid,1610612755,PHI,2021-22,203552,203954,36,1109.0,113.5,107.7,5.8,0.581,0.191,0.735,0.594,96.08,0.537
-1626157-1627736-,K. Towns - M. Beasley,1610612750,MIN,2021-22,1626157,1627736,71,1108.0,115.5,110.5,5.0,0.618,0.27,0.739,0.595,103.96,0.507
-203552-1630178-,S. Curry - T. Maxey,1610612755,PHI,2021-22,203552,1630178,39,1107.0,109.7,109.1,0.6,0.589,0.199,0.749,0.571,95.89,0.504
-201144-202711-,M. Conley - B. Bogdanovic,1610612762,UTA,2021-22,201144,202711,62,1104.0,113.1,108.2,4.9,0.593,0.28,0.743,0.592,99.97,0.531
-201587-202704-,N. Batum - R. Jackson,1610612746,LAC,2021-22,201587,202704,56,1103.0,107.4,109.8,-2.3,0.572,0.229,0.72,0.557,100.23,0.488
-1628384-1629018-,O. Anunoby - G. Trent Jr.,1610612761,TOR,2021-22,1628384,1629018,40,1103.0,111.8,109.8,1.9,0.542,0.286,0.717,0.563,98.96,0.491
-201142-201988-,K. Durant - P. Mills,1610612751,BKN,2021-22,201142,201988,55,1102.0,116.8,106.1,10.7,0.632,0.251,0.709,0.616,102.91,0.571
-101108-1629028-,C. Paul - D. Ayton,1610612756,PHX,2021-22,101108,1629028,43,1101.0,114.9,107.8,7.2,0.651,0.196,0.731,0.599,100.3,0.554
-1626179-1629023-,T. Rozier - P. Washington,1610612766,CHA,2021-22,1626179,1629023,59,1097.0,115.3,111.4,3.9,0.677,0.259,0.719,0.594,102.06,0.519
-203500-1628991-,S. Adams - J. Jackson Jr.,1610612763,MEM,2021-22,203500,1628991,74,1095.0,117.7,109.0,8.7,0.573,0.364,0.74,0.562,100.47,0.541
-1628389-1629130-,B. Adebayo - D. Robinson,1610612748,MIA,2021-22,1628389,1629130,56,1090.0,111.5,104.8,6.6,0.679,0.249,0.759,0.579,96.38,0.543
-1627749-1630170-,D. Murray - D. Vassell,1610612759,SAS,2021-22,1627749,1630170,58,1090.0,112.3,110.0,2.3,0.611,0.274,0.7,0.565,104.0,0.507
-203914-1630532-,G. Harris - F. Wagner,1610612753,ORL,2021-22,203914,1630532,60,1088.0,106.3,112.1,-5.8,0.603,0.244,0.752,0.557,100.93,0.468
-1628401-1629640-,D. White - K. Johnson,1610612759,SAS,2021-22,1628401,1629640,48,1086.0,108.4,105.8,2.7,0.654,0.269,0.722,0.546,102.01,0.529
-200768-1628389-,K. Lowry - B. Adebayo,1610612748,MIA,2021-22,200768,1628389,41,1086.0,113.7,103.2,10.4,0.633,0.252,0.768,0.594,98.74,0.56
-1628369-1629684-,J. Tatum - G. Williams,1610612738,BOS,2021-22,1628369,1629684,71,1085.0,116.4,104.5,11.9,0.612,0.276,0.719,0.609,99.72,0.563
-200768-1629130-,K. Lowry - D. Robinson,1610612748,MIA,2021-22,200768,1629130,60,1085.0,109.5,105.0,4.4,0.673,0.256,0.763,0.571,97.48,0.522
-203078-1628398-,B. Beal - K. Kuzma,1610612764,WAS,2021-22,203078,1628398,37,1082.0,106.0,110.5,-4.6,0.607,0.249,0.733,0.558,99.89,0.493
-202711-203497-,B. Bogdanovic - R. Gobert,1610612762,UTA,2021-22,202711,203497,56,1082.0,116.2,108.7,7.5,0.588,0.285,0.732,0.604,99.71,0.545
-1628386-1630596-,J. Allen - E. Mobley,1610612739,CLE,2021-22,1628386,1630596,52,1080.0,107.3,103.7,3.6,0.624,0.289,0.698,0.566,97.46,0.547
-1629652-1630581-,L. Dort - J. Giddey,1610612760,OKC,2021-22,1629652,1630581,46,1072.0,102.1,111.4,-9.3,0.604,0.253,0.714,0.526,101.07,0.452
-1628374-1630171-,L. Markkanen - I. Okoro,1610612739,CLE,2021-22,1628374,1630171,49,1072.0,114.9,112.3,2.6,0.617,0.272,0.748,0.595,98.05,0.513
-201942-1629750-,D. DeRozan - J. Green,1610612741,CHI,2021-22,201942,1629750,62,1071.0,113.8,111.8,2.0,0.565,0.246,0.735,0.595,101.48,0.512
-203991-1629631-,C. Capela - D. Hunter,1610612737,ATL,2021-22,203991,1629631,48,1070.0,116.2,113.2,3.0,0.598,0.266,0.748,0.587,100.77,0.511
-1628384-1630567-,O. Anunoby - S. Barnes,1610612761,TOR,2021-22,1628384,1630567,42,1066.0,108.9,108.2,0.7,0.553,0.296,0.724,0.549,97.61,0.485
-1627783-1628384-,P. Siakam - O. Anunoby,1610612761,TOR,2021-22,1627783,1628384,35,1063.0,113.7,108.3,5.4,0.566,0.293,0.736,0.571,96.53,0.509
-201144-1628378-,M. Conley - D. Mitchell,1610612762,UTA,2021-22,201144,1628378,60,1060.0,113.8,109.4,4.4,0.583,0.275,0.739,0.597,100.29,0.526
-1630173-1630567-,P. Achiuwa - S. Barnes,1610612761,TOR,2021-22,1630173,1630567,67,1058.0,107.1,104.6,2.5,0.541,0.343,0.709,0.522,96.98,0.495
-1628991-1629630-,J. Jackson Jr. - J. Morant,1610612763,MEM,2021-22,1628991,1629630,57,1055.0,114.2,108.3,5.9,0.555,0.348,0.723,0.554,102.8,0.529
-203114-1628960-,K. Middleton - G. Allen,1610612749,MIL,2021-22,203114,1628960,53,1054.0,113.1,107.1,6.0,0.587,0.25,0.774,0.586,103.42,0.533
-1626171-1628960-,B. Portis - G. Allen,1610612749,MIL,2021-22,1626171,1628960,59,1048.0,111.5,105.8,5.7,0.59,0.254,0.771,0.582,102.71,0.533
-1627742-1628984-,B. Ingram - D. Graham,1610612740,NOP,2021-22,1627742,1628984,50,1037.0,112.3,107.8,4.5,0.617,0.269,0.763,0.575,99.04,0.53
-201566-202340-,R. Westbrook - A. Bradley,1610612747,LAL,2021-22,201566,202340,61,1037.0,105.2,108.8,-3.6,0.574,0.251,0.728,0.557,102.58,0.481
-201569-1630256-,E. Gordon - J. Tate,1610612745,HOU,2021-22,201569,1630256,53,1036.0,108.0,110.8,-2.8,0.595,0.243,0.727,0.573,102.67,0.477
-203497-203903-,R. Gobert - J. Clarkson,1610612762,UTA,2021-22,203497,203903,66,1035.0,112.2,100.2,12.0,0.559,0.33,0.747,0.577,99.75,0.566
-2544-1628370-,L. James - M. Monk,1610612747,LAL,2021-22,2544,1628370,51,1029.0,115.1,115.9,-0.8,0.608,0.238,0.717,0.608,101.66,0.5
-203078-203484-,B. Beal - K. Caldwell-Pope,1610612764,WAS,2021-22,203078,203484,40,1025.0,106.0,111.4,-5.4,0.601,0.247,0.724,0.555,100.14,0.48
-201587-1627826-,N. Batum - I. Zubac,1610612746,LAC,2021-22,201587,1627826,56,1025.0,107.1,113.2,-6.1,0.588,0.231,0.737,0.554,98.44,0.471
-201566-203076-,R. Westbrook - A. Davis,1610612747,LAL,2021-22,201566,203076,39,1024.0,104.5,109.0,-4.5,0.603,0.255,0.721,0.547,103.37,0.48
-202696-1629750-,N. Vucevic - J. Green,1610612741,CHI,2021-22,202696,1629750,56,1020.0,114.1,112.3,1.7,0.632,0.218,0.736,0.595,100.25,0.511
-1629023-1630163-,P. Washington - L. Ball,1610612766,CHA,2021-22,1629023,1630163,59,1019.0,114.9,111.6,3.2,0.686,0.28,0.72,0.591,103.36,0.514
-202694-1627826-,M. Morris Sr. - I. Zubac,1610612746,LAC,2021-22,202694,1627826,49,1018.0,108.8,113.9,-5.2,0.558,0.267,0.736,0.555,97.63,0.468
-203496-203994-,R. Covington - J. Nurkic,1610612757,POR,2021-22,203496,203994,48,1017.0,108.9,109.6,-0.7,0.587,0.247,0.772,0.562,99.55,0.492
-1629647-1630581-,D. Bazley - J. Giddey,1610612760,OKC,2021-22,1629647,1630581,52,1013.0,98.0,110.6,-12.7,0.585,0.233,0.717,0.514,100.95,0.435
-1628964-1628976-,M. Bamba - W. Carter Jr.,1610612753,ORL,2021-22,1628964,1628976,54,1013.0,103.7,109.2,-5.5,0.615,0.254,0.763,0.551,100.23,0.48
-1627783-1630173-,P. Siakam - P. Achiuwa,1610612761,TOR,2021-22,1627783,1630173,60,1012.0,111.1,106.7,4.4,0.552,0.346,0.747,0.538,96.93,0.507
-202692-1629011-,A. Burks - M. Robinson,1610612752,NYK,2021-22,202692,1629011,69,1006.0,111.7,110.1,1.6,0.559,0.334,0.751,0.55,97.44,0.498
-203897-1629750-,Z. LaVine - J. Green,1610612741,CHI,2021-22,203897,1629750,56,1006.0,112.1,111.8,0.3,0.611,0.224,0.728,0.587,100.73,0.503
-1627832-1630173-,F. VanVleet - P. Achiuwa,1610612761,TOR,2021-22,1627832,1630173,59,1004.0,108.7,103.4,5.3,0.534,0.338,0.724,0.529,97.73,0.502
-201142-1628971-,K. Durant - B. Brown,1610612751,BKN,2021-22,201142,1628971,44,1004.0,114.7,108.6,6.0,0.661,0.265,0.701,0.606,101.99,0.552
-203110-203952-,D. Green - A. Wiggins,1610612744,GSW,2021-22,203110,203952,40,1002.0,109.3,102.7,6.6,0.716,0.259,0.756,0.575,101.69,0.537
-203924-1630595-,J. Grant - C. Cunningham,1610612765,DET,2021-22,203924,1630595,37,1001.0,106.0,108.8,-2.8,0.598,0.29,0.721,0.541,98.57,0.467
-1628386-1630171-,J. Allen - I. Okoro,1610612739,CLE,2021-22,1628386,1630171,43,999.0,112.3,107.5,4.8,0.627,0.291,0.736,0.587,97.58,0.537
-1628404-1628984-,J. Hart - D. Graham,1610612740,NOP,2021-22,1628404,1628984,38,994.0,111.8,111.6,0.1,0.644,0.273,0.756,0.568,99.01,0.502
-1626162-1628998-,K. Oubre Jr. - C. Martin,1610612766,CHA,2021-22,1626162,1628998,65,993.0,111.5,114.0,-2.5,0.636,0.279,0.697,0.568,101.55,0.484
-1628381-1628989-,J. Collins - K. Huerter,1610612737,ATL,2021-22,1628381,1628989,49,991.0,114.4,110.8,3.6,0.614,0.264,0.73,0.587,100.66,0.521
-203471-1628369-,D. Schroder - J. Tatum,1610612738,BOS,2021-22,203471,1628369,48,990.0,109.6,104.2,5.4,0.575,0.276,0.725,0.561,97.93,0.534
-201976-1629020-,P. Beverley - J. Vanderbilt,1610612750,MIN,2021-22,201976,1629020,56,989.0,113.8,107.8,6.0,0.599,0.32,0.719,0.574,101.11,0.519
-1630162-1630183-,A. Edwards - J. McDaniels,1610612750,MIN,2021-22,1630162,1630183,60,983.0,110.4,106.3,4.1,0.591,0.285,0.717,0.562,102.88,0.507
-1627777-1630178-,G. Niang - T. Maxey,1610612755,PHI,2021-22,1627777,1630178,71,980.0,111.1,107.7,3.4,0.594,0.241,0.725,0.581,99.83,0.512
-203484-1629655-,K. Caldwell-Pope - D. Gafford,1610612764,WAS,2021-22,203484,1629655,66,979.0,109.2,113.8,-4.6,0.603,0.25,0.703,0.572,99.99,0.49
-1627736-1630162-,M. Beasley - A. Edwards,1610612750,MIN,2021-22,1627736,1630162,69,979.0,112.3,110.7,1.7,0.577,0.277,0.717,0.579,104.14,0.486
-201950-1626192-,J. Holiday - P. Connaughton,1610612749,MIL,2021-22,201950,1626192,52,974.0,117.2,109.4,7.8,0.559,0.277,0.757,0.598,101.38,0.534
-1628989-1629631-,K. Huerter - D. Hunter,1610612737,ATL,2021-22,1628989,1629631,50,974.0,116.3,113.2,3.1,0.615,0.242,0.73,0.595,101.88,0.511
-1627783-1628449-,P. Siakam - C. Boucher,1610612761,TOR,2021-22,1627783,1628449,65,972.0,114.1,104.2,9.9,0.536,0.345,0.731,0.555,97.44,0.535
-202696-1629632-,N. Vucevic - C. White,1610612741,CHI,2021-22,202696,1629632,54,969.0,110.0,109.9,0.1,0.604,0.227,0.754,0.584,100.58,0.5
-200768-1629639-,K. Lowry - T. Herro,1610612748,MIA,2021-22,200768,1629639,51,968.0,112.0,106.1,5.9,0.626,0.287,0.716,0.593,100.63,0.538
-1628969-1629661-,M. Bridges - C. Johnson,1610612756,PHX,2021-22,1628969,1629661,66,965.0,114.9,104.6,10.3,0.635,0.268,0.722,0.601,103.43,0.576
-201939-1629673-,S. Curry - J. Poole,1610612744,GSW,2021-22,201939,1629673,59,964.0,116.7,101.5,15.2,0.678,0.277,0.743,0.608,102.69,0.57
-1626162-1630163-,K. Oubre Jr. - L. Ball,1610612766,CHA,2021-22,1626162,1630163,70,962.0,111.0,111.9,-0.9,0.658,0.293,0.694,0.564,105.61,0.492
-201935-201988-,J. Harden - P. Mills,1610612751,BKN,2021-22,201935,201988,43,958.0,115.8,109.8,6.0,0.623,0.265,0.71,0.598,100.62,0.534
-1628374-1628386-,L. Markkanen - J. Allen,1610612739,CLE,2021-22,1628374,1628386,40,956.0,111.0,106.3,4.7,0.628,0.294,0.715,0.579,98.3,0.55
-203110-1629673-,D. Green - J. Poole,1610612744,GSW,2021-22,203110,1629673,41,951.0,109.1,103.4,5.7,0.72,0.235,0.772,0.578,101.97,0.53
-203926-1627749-,D. McDermott - D. Murray,1610612759,SAS,2021-22,203926,1627749,45,951.0,111.8,113.5,-1.6,0.681,0.26,0.725,0.559,102.68,0.503
-1630165-1630595-,K. Hayes - C. Cunningham,1610612765,DET,2021-22,1630165,1630595,51,951.0,104.0,111.6,-7.6,0.623,0.277,0.718,0.535,100.45,0.449
-1628398-1629655-,K. Kuzma - D. Gafford,1610612764,WAS,2021-22,1628398,1629655,56,951.0,106.8,114.5,-7.7,0.602,0.244,0.697,0.562,99.26,0.48
-1629018-1630173-,G. Trent Jr. - P. Achiuwa,1610612761,TOR,2021-22,1629018,1630173,62,948.0,110.8,106.9,3.9,0.519,0.339,0.728,0.543,98.89,0.501
-203994-1629014-,J. Nurkic - A. Simons,1610612757,POR,2021-22,203994,1629014,51,947.0,111.2,108.6,2.6,0.559,0.267,0.762,0.563,98.06,0.504
-1630231-1630528-,K. Martin Jr. - J. Christopher,1610612745,HOU,2021-22,1630231,1630528,67,946.0,107.6,115.4,-7.8,0.58,0.318,0.695,0.566,102.48,0.452
-1626179-1628998-,T. Rozier - C. Martin,1610612766,CHA,2021-22,1626179,1628998,62,941.0,113.1,110.1,3.0,0.655,0.263,0.713,0.581,100.05,0.519
-201568-1628989-,D. Gallinari - K. Huerter,1610612737,ATL,2021-22,201568,1628989,63,940.0,115.4,113.7,1.7,0.583,0.269,0.752,0.588,101.85,0.5
-203493-203939-,R. Bullock - D. Powell,1610612742,DAL,2021-22,203493,203939,67,940.0,114.1,108.5,5.6,0.571,0.255,0.734,0.588,95.57,0.518
-1629647-1629652-,D. Bazley - L. Dort,1610612760,OKC,2021-22,1629647,1629652,47,939.0,99.1,111.3,-12.1,0.583,0.225,0.719,0.52,101.9,0.434
-203991-1628381-,C. Capela - J. Collins,1610612737,ATL,2021-22,203991,1628381,45,938.0,116.0,111.0,5.0,0.61,0.304,0.759,0.582,99.49,0.526
-203924-1630191-,J. Grant - I. Stewart,1610612765,DET,2021-22,203924,1630191,42,936.0,100.4,110.1,-9.7,0.589,0.295,0.741,0.504,97.86,0.431
-1627749-1628401-,D. Murray - D. White,1610612759,SAS,2021-22,1627749,1628401,43,934.0,110.2,108.2,2.0,0.662,0.272,0.723,0.549,101.85,0.521
-1627736-1630183-,M. Beasley - J. McDaniels,1610612750,MIN,2021-22,1627736,1630183,68,933.0,106.7,108.7,-2.0,0.634,0.26,0.707,0.55,103.89,0.472
-1628983-1630581-,S. Gilgeous-Alexander - J. Giddey,1610612760,OKC,2021-22,1628983,1630581,41,931.0,103.4,113.9,-10.5,0.584,0.246,0.711,0.53,101.18,0.445
-1626145-1628991-,T. Jones - J. Jackson Jr.,1610612763,MEM,2021-22,1626145,1628991,71,928.0,112.8,103.0,9.8,0.622,0.323,0.725,0.554,101.55,0.553
-203897-1628366-,Z. LaVine - L. Ball,1610612741,CHI,2021-22,203897,1628366,33,926.0,107.9,107.5,0.4,0.607,0.218,0.749,0.565,100.57,0.501
-202685-1628404-,J. Valanciunas - J. Hart,1610612740,NOP,2021-22,202685,1628404,36,924.0,109.6,109.4,0.2,0.658,0.286,0.766,0.565,97.53,0.502
-1628467-1628973-,M. Kleber - J. Brunson,1610612742,DAL,2021-22,1628467,1628973,56,923.0,107.2,105.5,1.8,0.576,0.252,0.721,0.553,96.29,0.506
-1628467-1629029-,M. Kleber - L. Doncic,1610612742,DAL,2021-22,1628467,1629029,51,923.0,109.0,108.0,1.0,0.572,0.253,0.713,0.571,97.07,0.5
-201568-1629027-,D. Gallinari - T. Young,1610612737,ATL,2021-22,201568,1629027,63,922.0,118.0,113.8,4.2,0.545,0.251,0.732,0.614,103.08,0.52
-1628379-1628392-,L. Kennard - I. Hartenstein,1610612746,LAC,2021-22,1628379,1628392,64,922.0,110.3,102.6,7.7,0.651,0.279,0.705,0.576,100.24,0.548
-202330-1630163-,G. Hayward - L. Ball,1610612766,CHA,2021-22,202330,1630163,42,920.0,108.3,111.3,-3.0,0.64,0.248,0.721,0.555,104.91,0.482
-2546-1628370-,C. Anthony - M. Monk,1610612747,LAL,2021-22,2546,1628370,63,919.0,107.7,108.6,-0.9,0.573,0.26,0.702,0.576,103.75,0.497
-1627751-1630170-,J. Poeltl - D. Vassell,1610612759,SAS,2021-22,1627751,1630170,58,914.0,114.2,110.2,4.0,0.653,0.281,0.701,0.58,102.55,0.526
-1630167-1630193-,O. Toppin - I. Quickley,1610612752,NYK,2021-22,1630167,1630193,70,913.0,113.1,101.4,11.7,0.617,0.302,0.724,0.581,97.01,0.564
-1627826-1629611-,I. Zubac - T. Mann,1610612746,LAC,2021-22,1627826,1629611,72,907.0,109.5,109.5,0.0,0.571,0.271,0.732,0.564,98.03,0.494
-201142-201935-,K. Durant - J. Harden,1610612751,BKN,2021-22,201142,201935,32,904.0,111.6,109.5,2.1,0.643,0.235,0.732,0.594,101.86,0.534
-1630532-1630591-,F. Wagner - J. Suggs,1610612753,ORL,2021-22,1630532,1630591,47,903.0,103.9,106.4,-2.5,0.611,0.267,0.738,0.544,101.65,0.496
-203935-1629684-,M. Smart - G. Williams,1610612738,BOS,2021-22,203935,1629684,65,902.0,115.2,107.5,7.7,0.636,0.27,0.721,0.599,100.96,0.553
-203926-1629640-,D. McDermott - K. Johnson,1610612759,SAS,2021-22,203926,1629640,48,900.0,113.0,112.3,0.8,0.688,0.257,0.727,0.563,103.01,0.511
-202689-203944-,K. Walker - J. Randle,1610612752,NYK,2021-22,202689,203944,37,900.0,105.3,114.4,-9.1,0.564,0.252,0.738,0.54,99.18,0.44
-200752-203903-,R. Gay - J. Clarkson,1610612762,UTA,2021-22,200752,203903,53,900.0,114.5,104.1,10.4,0.542,0.318,0.742,0.582,99.85,0.549
-1627751-1628401-,J. Poeltl - D. White,1610612759,SAS,2021-22,1627751,1628401,40,899.0,113.3,108.3,5.1,0.667,0.301,0.712,0.559,101.35,0.535
-1626162-1626179-,K. Oubre Jr. - T. Rozier,1610612766,CHA,2021-22,1626162,1626179,66,899.0,110.4,109.3,1.2,0.637,0.28,0.715,0.556,102.96,0.504
-1627827-1628467-,D. Finney-Smith - M. Kleber,1610612742,DAL,2021-22,1627827,1628467,58,898.0,111.0,107.4,3.5,0.581,0.267,0.736,0.576,96.0,0.518
-200768-202710-,K. Lowry - J. Butler,1610612748,MIA,2021-22,200768,202710,41,898.0,112.8,106.1,6.6,0.639,0.273,0.758,0.588,97.93,0.541
-202704-1628379-,R. Jackson - L. Kennard,1610612746,LAC,2021-22,202704,1628379,62,897.0,108.4,102.6,5.8,0.547,0.255,0.707,0.571,99.26,0.538
-202710-1629639-,J. Butler - T. Herro,1610612748,MIA,2021-22,202710,1629639,46,894.0,114.8,109.1,5.7,0.576,0.304,0.725,0.594,98.85,0.534
-1630165-1630191-,K. Hayes - I. Stewart,1610612765,DET,2021-22,1630165,1630191,63,894.0,98.3,112.2,-13.9,0.582,0.276,0.738,0.508,100.45,0.409
-1629726-1630256-,G. Mathews - J. Tate,1610612745,HOU,2021-22,1629726,1630256,60,893.0,110.8,116.9,-6.1,0.612,0.257,0.711,0.583,102.81,0.461
-203903-1628378-,J. Clarkson - D. Mitchell,1610612762,UTA,2021-22,203903,1628378,66,892.0,115.7,110.2,5.5,0.49,0.286,0.73,0.591,101.26,0.511
-203994-1626181-,J. Nurkic - N. Powell,1610612757,POR,2021-22,203994,1626181,37,891.0,108.9,114.9,-5.9,0.586,0.241,0.771,0.567,99.04,0.47
-1628997-1629639-,C. Martin - T. Herro,1610612748,MIA,2021-22,1628997,1629639,49,888.0,112.4,106.4,6.0,0.601,0.301,0.685,0.595,99.99,0.542
-1628449-1630567-,C. Boucher - S. Barnes,1610612761,TOR,2021-22,1628449,1630567,72,885.0,111.2,101.1,10.1,0.574,0.343,0.699,0.544,97.54,0.545
-202330-1626179-,G. Hayward - T. Rozier,1610612766,CHA,2021-22,202330,1626179,40,885.0,109.3,111.2,-1.9,0.658,0.246,0.725,0.558,103.67,0.494
-1626162-1629023-,K. Oubre Jr. - P. Washington,1610612766,CHA,2021-22,1626162,1629023,59,884.0,113.7,109.9,3.8,0.642,0.292,0.708,0.571,103.15,0.51
-203200-1627734-,J. Holiday - D. Sabonis,1610612754,IND,2021-22,203200,1627734,41,883.0,106.2,109.5,-3.3,0.629,0.288,0.769,0.545,100.21,0.477
-1627741-1630169-,B. Hield - T. Haliburton,1610612758,SAC,2021-22,1627741,1630169,51,882.0,104.6,110.2,-5.6,0.602,0.291,0.69,0.547,101.52,0.464
-203903-1626220-,J. Clarkson - R. O'Neale,1610612762,UTA,2021-22,203903,1626220,75,876.0,113.9,109.2,4.8,0.516,0.285,0.739,0.583,101.11,0.51
-203484-203915-,K. Caldwell-Pope - S. Dinwiddie,1610612764,WAS,2021-22,203484,203915,41,875.0,103.3,108.5,-5.2,0.616,0.241,0.725,0.543,99.82,0.487
-201569-1630224-,E. Gordon - J. Green,1610612745,HOU,2021-22,201569,1630224,44,874.0,106.3,113.7,-7.4,0.56,0.226,0.728,0.563,103.38,0.448
-1626156-1630183-,D. Russell - J. McDaniels,1610612750,MIN,2021-22,1626156,1630183,52,873.0,109.9,107.8,2.1,0.613,0.274,0.705,0.566,103.75,0.494
-203914-1628976-,G. Harris - W. Carter Jr.,1610612753,ORL,2021-22,203914,1628976,50,873.0,107.4,108.7,-1.2,0.6,0.231,0.761,0.574,101.44,0.495
-203526-1628398-,R. Neto - K. Kuzma,1610612764,WAS,2021-22,203526,1628398,57,871.0,108.4,114.7,-6.3,0.61,0.233,0.74,0.583,99.98,0.489
-1627741-1630558-,B. Hield - D. Mitchell,1610612758,SAC,2021-22,1627741,1630558,49,863.0,104.2,107.4,-3.2,0.566,0.281,0.682,0.537,101.24,0.47
-201942-1628366-,D. DeRozan - L. Ball,1610612741,CHI,2021-22,201942,1628366,32,863.0,112.1,104.5,7.6,0.578,0.225,0.734,0.586,101.76,0.534
-201980-202699-,D. Green - T. Harris,1610612755,PHI,2021-22,201980,202699,56,859.0,110.2,109.7,0.5,0.582,0.222,0.748,0.585,98.81,0.513
-202689-203095-,K. Walker - E. Fournier,1610612752,NYK,2021-22,202689,203095,36,858.0,107.8,113.8,-6.0,0.562,0.252,0.732,0.552,98.98,0.457
-203991-203992-,C. Capela - B. Bogdanovic,1610612737,ATL,2021-22,203991,203992,58,855.0,116.5,110.5,6.0,0.57,0.285,0.74,0.59,100.33,0.525
-203500-1629001-,S. Adams - D. Melton,1610612763,MEM,2021-22,203500,1629001,67,855.0,114.2,107.4,6.8,0.58,0.376,0.742,0.555,102.48,0.528
-203084-1627741-,H. Barnes - B. Hield,1610612758,SAC,2021-22,203084,1627741,50,854.0,106.0,113.8,-7.8,0.571,0.271,0.7,0.556,102.9,0.455
-202709-1630595-,C. Joseph - C. Cunningham,1610612765,DET,2021-22,202709,1630595,51,853.0,107.3,110.8,-3.5,0.606,0.266,0.717,0.549,98.06,0.466
-1628368-1630169-,D. Fox - T. Haliburton,1610612758,SAC,2021-22,1628368,1630169,39,853.0,109.8,115.1,-5.3,0.576,0.263,0.698,0.566,101.81,0.481
-1629130-1629639-,D. Robinson - T. Herro,1610612748,MIA,2021-22,1629130,1629639,63,853.0,110.1,109.9,0.3,0.622,0.285,0.701,0.575,98.45,0.5
-201144-203903-,M. Conley - J. Clarkson,1610612762,UTA,2021-22,201144,203903,70,852.0,111.2,100.7,10.5,0.571,0.346,0.743,0.569,99.96,0.554
-203496-1626181-,R. Covington - N. Powell,1610612757,POR,2021-22,203496,1626181,36,852.0,109.3,115.8,-6.4,0.601,0.237,0.76,0.572,100.22,0.475
-1627759-1629684-,J. Brown - G. Williams,1610612738,BOS,2021-22,1627759,1629684,59,851.0,112.7,107.1,5.6,0.639,0.248,0.712,0.596,100.19,0.546
-1629647-1630544-,D. Bazley - T. Mann,1610612760,OKC,2021-22,1629647,1630544,52,850.0,101.3,116.4,-15.0,0.538,0.254,0.707,0.53,101.43,0.416
-1628998-1630163-,C. Martin - L. Ball,1610612766,CHA,2021-22,1628998,1630163,64,849.0,113.7,113.4,0.3,0.658,0.285,0.71,0.589,104.04,0.504
-1627734-1630537-,D. Sabonis - C. Duarte,1610612754,IND,2021-22,1627734,1630537,39,849.0,108.2,105.6,2.6,0.594,0.296,0.76,0.559,99.69,0.513
-101108-1629661-,C. Paul - C. Johnson,1610612756,PHX,2021-22,101108,1629661,59,848.0,114.3,103.5,10.8,0.632,0.267,0.725,0.59,102.51,0.576
